Study Name	Tungsten_Calibration
Sample Name	2022-01-04
Run Name	spot0
Operator	Angus
Date	1/4/2022
Time	09:20
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	09:20:46
	
Time	Amplitude
3.865000E-8	2.252528E-3
3.870000E-8	1.783180E-3
3.875000E-8	1.339525E-3
3.880000E-8	9.626764E-4
3.885000E-8	6.355030E-4
3.890000E-8	3.768475E-4
3.895000E-8	1.301827E-4
3.900000E-8	-1.233339E-4
3.905000E-8	-3.939800E-4
3.910000E-8	-6.766168E-4
3.915000E-8	-9.010132E-4
3.920000E-8	-1.132261E-3
3.925000E-8	-1.346380E-3
3.930000E-8	-1.485129E-3
3.935000E-8	-1.555360E-3
3.940000E-8	-1.529666E-3
3.945000E-8	-1.421750E-3
3.950000E-8	-1.204205E-3
3.955000E-8	-9.267075E-4
3.960000E-8	-5.721268E-4
3.965000E-8	-1.524540E-4
3.970000E-8	3.220331E-4
3.975000E-8	7.622613E-4
3.980000E-8	1.224758E-3
3.985000E-8	1.695819E-3
3.990000E-8	2.120631E-3
3.995000E-8	2.518035E-3
4.000000E-8	2.925717E-3
4.005000E-8	3.326548E-3
