Study Name	Tungsten_Calibration
Sample Name	2022-01-05
Run Name	spot0
Operator	Ben/Angus
Date	1/5/2022
Time	12:10
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	12:10:35
	
Time	Amplitude
2.850000E-8	1.418324E-3
2.855000E-8	1.421750E-3
2.860000E-8	1.413185E-3
2.865000E-8	1.346380E-3
2.870000E-8	1.269297E-3
2.875000E-8	1.135687E-3
2.880000E-8	9.695312E-4
2.885000E-8	7.742549E-4
2.890000E-8	5.241642E-4
2.895000E-8	2.295368E-4
2.900000E-8	-7.194242E-5
2.905000E-8	-3.802734E-4
2.910000E-8	-7.382800E-4
2.915000E-8	-1.089435E-3
2.920000E-8	-1.428599E-3
2.925000E-8	-1.738643E-3
2.930000E-8	-2.058964E-3
2.935000E-8	-2.334749E-3
2.940000E-8	-2.571137E-3
2.945000E-8	-2.774978E-3
2.950000E-8	-2.951411E-3
2.955000E-8	-3.088447E-3
2.960000E-8	-3.191224E-3
2.965000E-8	-3.264881E-3
2.970000E-8	-3.295714E-3
2.975000E-8	-3.304279E-3
2.980000E-8	-3.256317E-3
2.985000E-8	-3.165530E-3
2.990000E-8	-3.038772E-3
2.995000E-8	-2.846922E-3
3.000000E-8	-2.624238E-3
3.005000E-8	-2.363870E-3
3.010000E-8	-2.082946E-3
3.015000E-8	-1.767763E-3
3.020000E-8	-1.444015E-3
3.025000E-8	-1.111703E-3
3.030000E-8	-8.102239E-4
3.035000E-8	-5.053188E-4
3.040000E-8	-2.243950E-4
3.045000E-8	1.884393E-5
3.050000E-8	2.329627E-4
3.055000E-8	4.402296E-4
3.060000E-8	6.149506E-4
3.065000E-8	7.708290E-4
3.070000E-8	9.078650E-4
3.075000E-8	1.024346E-3
3.080000E-8	1.123697E-3
3.085000E-8	1.183650E-3
3.090000E-8	1.200779E-3
3.095000E-8	1.187076E-3
3.100000E-8	1.147678E-3
3.105000E-8	1.082586E-3
3.110000E-8	9.506888E-4
3.115000E-8	8.016621E-4
3.120000E-8	6.355060E-4
3.125000E-8	4.402296E-4
3.130000E-8	2.261109E-4
3.135000E-8	-1.884097E-5
3.140000E-8	-2.774964E-4
3.145000E-8	-5.430037E-4
3.150000E-8	-8.119368E-4
3.155000E-8	-1.089435E-3
3.160000E-8	-1.363507E-3
3.165000E-8	-1.605033E-3
3.170000E-8	-1.844846E-3
3.175000E-8	-2.067529E-3
3.180000E-8	-2.285074E-3
3.185000E-8	-2.458082E-3
3.190000E-8	-2.579701E-3
3.195000E-8	-2.673914E-3
3.200000E-8	-2.720163E-3
3.205000E-8	-2.720163E-3
3.210000E-8	-2.682478E-3
3.215000E-8	-2.596831E-3
3.220000E-8	-2.492341E-3
3.225000E-8	-2.367295E-3
3.230000E-8	-2.213130E-3
3.235000E-8	-2.050400E-3
3.240000E-8	-1.867114E-3
3.245000E-8	-1.671838E-3
3.250000E-8	-1.452580E-3
3.255000E-8	-1.221332E-3
3.260000E-8	-9.866577E-4
3.265000E-8	-7.297152E-4
3.270000E-8	-4.813375E-4
3.275000E-8	-2.243950E-4
3.280000E-8	5.310294E-5
3.285000E-8	2.963418E-4
3.290000E-8	5.430067E-4
3.295000E-8	7.999492E-4
3.300000E-8	1.000364E-3
3.305000E-8	1.187076E-3
3.310000E-8	1.339528E-3
3.315000E-8	1.478277E-3
3.320000E-8	1.579341E-3
3.325000E-8	1.652998E-3
3.330000E-8	1.724942E-3
3.335000E-8	1.764340E-3
3.340000E-8	1.793460E-3
3.345000E-8	1.790034E-3
3.350000E-8	1.759201E-3
3.355000E-8	1.683831E-3
3.360000E-8	1.572490E-3
3.365000E-8	1.428602E-3
3.370000E-8	1.255594E-3
3.375000E-8	1.020920E-3
3.380000E-8	7.502736E-4
3.385000E-8	4.402296E-4
3.390000E-8	1.027785E-4
3.395000E-8	-2.415245E-4
3.400000E-8	-5.875404E-4
3.405000E-8	-9.369822E-4
3.410000E-8	-1.288137E-3
3.415000E-8	-1.613597E-3
3.420000E-8	-1.884244E-3
3.425000E-8	-2.158316E-3
3.430000E-8	-2.410119E-3
3.435000E-8	-2.598544E-3
3.440000E-8	-2.747570E-3
3.445000E-8	-2.889745E-3
3.450000E-8	-2.980532E-3
3.455000E-8	-3.025068E-3
3.460000E-8	-3.006226E-3
3.465000E-8	-2.941134E-3
3.470000E-8	-2.828079E-3
3.475000E-8	-2.675626E-3
3.480000E-8	-2.499193E-3
3.485000E-8	-2.247389E-3
3.490000E-8	-1.981882E-3
3.495000E-8	-1.697532E-3
3.500000E-8	-1.404618E-3
3.505000E-8	-1.123694E-3
3.510000E-8	-8.513347E-4
3.515000E-8	-6.029569E-4
3.520000E-8	-3.751346E-4
3.525000E-8	-1.712935E-4
3.530000E-8	1.027918E-5
3.535000E-8	1.952778E-4
3.540000E-8	3.494433E-4
3.545000E-8	5.018958E-4
3.550000E-8	6.252283E-4
3.555000E-8	7.434218E-4
3.560000E-8	8.376341E-4
3.565000E-8	9.301334E-4
3.570000E-8	9.866607E-4
3.575000E-8	1.005503E-3
3.580000E-8	1.019207E-3
3.585000E-8	1.000364E-3
3.590000E-8	9.301334E-4
3.595000E-8	8.376341E-4
3.600000E-8	7.005981E-4
3.605000E-8	5.464326E-4
3.610000E-8	3.854152E-4
3.615000E-8	2.072684E-4
3.620000E-8	3.083458E-5
3.625000E-8	-1.455993E-4
