Study Name	CuCrZrCCFE2MeV13uA0.025dpaV_single_crystal
Sample Name	2019-08-21
Run Name	5.099791e-5C45degSpot03
Operator	Angus Wylie
Date	8/21/2019
Time	19:28
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	19:29:53
	
Time	Amplitude
2.800000E-8	2.706290E-2
2.805000E-8	2.620471E-2
2.810000E-8	2.528486E-2
2.815000E-8	2.431361E-2
2.820000E-8	2.332867E-2
2.825000E-8	2.235400E-2
2.830000E-8	2.139988E-2
2.835000E-8	2.046804E-2
2.840000E-8	1.956360E-2
2.845000E-8	1.870884E-2
2.850000E-8	1.791917E-2
2.855000E-8	1.719973E-2
2.860000E-8	1.654710E-2
2.865000E-8	1.595099E-2
2.870000E-8	1.543882E-2
2.875000E-8	1.502086E-2
2.880000E-8	1.468341E-2
2.885000E-8	1.443503E-2
2.890000E-8	1.430313E-2
2.895000E-8	1.427915E-2
2.900000E-8	1.435623E-2
2.905000E-8	1.457207E-2
2.910000E-8	1.493692E-2
2.915000E-8	1.542340E-2
2.920000E-8	1.602465E-2
2.925000E-8	1.675608E-2
2.930000E-8	1.760399E-2
2.935000E-8	1.853069E-2
2.940000E-8	1.950879E-2
2.945000E-8	2.051943E-2
2.950000E-8	2.155405E-2
2.955000E-8	2.259724E-2
2.960000E-8	2.360616E-2
2.965000E-8	2.454657E-2
2.970000E-8	2.543217E-2
2.975000E-8	2.625952E-2
2.980000E-8	2.699095E-2
2.985000E-8	2.762303E-2
2.990000E-8	2.817289E-2
2.995000E-8	2.862511E-2
3.000000E-8	2.895742E-2
3.005000E-8	2.919038E-2
3.010000E-8	2.932570E-2
3.015000E-8	2.935140E-2
3.020000E-8	2.926061E-2
3.025000E-8	2.903108E-2
3.030000E-8	2.866451E-2
3.035000E-8	2.819002E-2
3.040000E-8	2.760419E-2
3.045000E-8	2.691216E-2
3.050000E-8	2.612934E-2
3.055000E-8	2.525916E-2
3.060000E-8	2.430162E-2
3.065000E-8	2.330469E-2
3.070000E-8	2.230775E-2
3.075000E-8	2.130053E-2
3.080000E-8	2.028133E-2
3.085000E-8	1.928782E-2
3.090000E-8	1.834741E-2
3.095000E-8	1.745839E-2
3.100000E-8	1.663788E-2
3.105000E-8	1.588076E-2
3.110000E-8	1.518188E-2
3.115000E-8	1.458406E-2
3.120000E-8	1.409929E-2
3.125000E-8	1.369675E-2
3.130000E-8	1.337471E-2
3.135000E-8	1.315032E-2
3.140000E-8	1.302527E-2
3.145000E-8	1.301499E-2
3.150000E-8	1.314347E-2
3.155000E-8	1.340212E-2
3.160000E-8	1.376869E-2
3.165000E-8	1.425688E-2
3.170000E-8	1.485813E-2
3.175000E-8	1.555187E-2
3.180000E-8	1.632613E-2
3.185000E-8	1.718431E-2
3.190000E-8	1.810074E-2
3.195000E-8	1.903601E-2
3.200000E-8	1.997814E-2
3.205000E-8	2.091169E-2
3.210000E-8	2.182470E-2
3.215000E-8	2.270858E-2
3.220000E-8	2.355478E-2
3.225000E-8	2.434445E-2
3.230000E-8	2.507245E-2
3.235000E-8	2.570967E-2
3.240000E-8	2.626124E-2
3.245000E-8	2.675114E-2
3.250000E-8	2.717253E-2
3.255000E-8	2.749799E-2
3.260000E-8	2.772067E-2
3.265000E-8	2.783030E-2
3.270000E-8	2.782516E-2
3.275000E-8	2.772067E-2
3.280000E-8	2.751169E-2
3.285000E-8	2.717424E-2
3.290000E-8	2.673744E-2
3.295000E-8	2.622013E-2
3.300000E-8	2.561546E-2
3.305000E-8	2.493028E-2
3.310000E-8	2.418343E-2
3.315000E-8	2.337492E-2
3.320000E-8	2.251330E-2
3.325000E-8	2.163799E-2
3.330000E-8	2.075924E-2
3.335000E-8	1.987707E-2
3.340000E-8	1.901032E-2
3.345000E-8	1.817440E-2
3.350000E-8	1.735561E-2
3.355000E-8	1.657622E-2
3.360000E-8	1.587391E-2
3.365000E-8	1.523669E-2
3.370000E-8	1.468169E-2
3.375000E-8	1.424318E-2
3.380000E-8	1.389374E-2
3.385000E-8	1.361795E-2
3.390000E-8	1.345865E-2
3.395000E-8	1.341925E-2
3.400000E-8	1.347064E-2
3.405000E-8	1.363166E-2
3.410000E-8	1.391601E-2
3.415000E-8	1.427744E-2
3.420000E-8	1.470396E-2
3.425000E-8	1.521956E-2
3.430000E-8	1.581909E-2
3.435000E-8	1.648029E-2
3.440000E-8	1.719802E-2
3.445000E-8	1.796199E-2
3.450000E-8	1.876194E-2
3.455000E-8	1.958416E-2
3.460000E-8	2.041836E-2
3.465000E-8	2.124743E-2
3.470000E-8	2.205766E-2
3.475000E-8	2.280622E-2
3.480000E-8	2.348283E-2
3.485000E-8	2.410463E-2
3.490000E-8	2.464250E-2
3.495000E-8	2.507245E-2
3.500000E-8	2.540819E-2
3.505000E-8	2.566170E-2
3.510000E-8	2.581930E-2
3.515000E-8	2.588268E-2
3.520000E-8	2.585013E-2
3.525000E-8	2.571481E-2
3.530000E-8	2.550069E-2
3.535000E-8	2.522490E-2
3.540000E-8	2.486004E-2
3.545000E-8	2.440097E-2
3.550000E-8	2.386825E-2
3.555000E-8	2.325501E-2
3.560000E-8	2.256127E-2
3.565000E-8	2.182812E-2
3.570000E-8	2.106586E-2
3.575000E-8	2.024364E-2
3.580000E-8	1.939231E-2
3.585000E-8	1.854268E-2
3.590000E-8	1.769820E-2
3.595000E-8	1.686057E-2
3.600000E-8	1.605377E-2
3.605000E-8	1.530007E-2
3.610000E-8	1.462174E-2
3.615000E-8	1.401536E-2
3.620000E-8	1.348434E-2
3.625000E-8	1.306124E-2
3.630000E-8	1.274264E-2
3.635000E-8	1.251481E-2
3.640000E-8	1.240347E-2
3.645000E-8	1.240518E-2
3.650000E-8	1.251139E-2
3.655000E-8	1.271694E-2
3.660000E-8	1.302527E-2
3.665000E-8	1.343809E-2
3.670000E-8	1.394513E-2
3.675000E-8	1.451554E-2
3.680000E-8	1.514762E-2
3.685000E-8	1.583965E-2
3.690000E-8	1.657450E-2
3.695000E-8	1.733334E-2
3.700000E-8	1.811787E-2
3.705000E-8	1.890926E-2
3.710000E-8	1.970578E-2
3.715000E-8	2.048688E-2
3.720000E-8	2.124572E-2
3.725000E-8	2.197715E-2
3.730000E-8	2.265719E-2
3.735000E-8	2.326871E-2
3.740000E-8	2.381857E-2
3.745000E-8	2.429648E-2
3.750000E-8	2.467333E-2
3.755000E-8	2.494055E-2
3.760000E-8	2.509301E-2
3.765000E-8	2.514611E-2
3.770000E-8	2.509129E-2
3.775000E-8	2.492514E-2
3.780000E-8	2.467505E-2
3.785000E-8	2.435986E-2
3.790000E-8	2.395732E-2
3.795000E-8	2.347598E-2
3.800000E-8	2.292441E-2
3.805000E-8	2.231117E-2
3.810000E-8	2.165683E-2
3.815000E-8	2.096137E-2
3.820000E-8	2.021110E-2
3.825000E-8	1.942143E-2
3.830000E-8	1.862662E-2
3.835000E-8	1.783352E-2
3.840000E-8	1.704043E-2
3.845000E-8	1.626103E-2
3.850000E-8	1.551419E-2
3.855000E-8	1.481188E-2
3.860000E-8	1.415753E-2
3.865000E-8	1.356143E-2
3.870000E-8	1.303898E-2
3.875000E-8	1.260217E-2
3.880000E-8	1.225102E-2
3.885000E-8	1.197181E-2
3.890000E-8	1.176797E-2
3.895000E-8	1.165149E-2
3.900000E-8	1.162750E-2
3.905000E-8	1.170630E-2
3.910000E-8	1.189815E-2
3.915000E-8	1.218935E-2
3.920000E-8	1.256620E-2
3.925000E-8	1.303898E-2
3.930000E-8	1.360939E-2
3.935000E-8	1.424489E-2
3.940000E-8	1.492665E-2
3.945000E-8	1.565808E-2
3.950000E-8	1.642034E-2
3.955000E-8	1.717404E-2
3.960000E-8	1.790033E-2
3.965000E-8	1.861120E-2
3.970000E-8	1.930323E-2
3.975000E-8	1.994902E-2
3.980000E-8	2.055197E-2
3.985000E-8	2.111211E-2
3.990000E-8	2.161914E-2
3.995000E-8	2.206794E-2
4.000000E-8	2.247904E-2
4.005000E-8	2.283191E-2
4.010000E-8	2.310084E-2
4.015000E-8	2.329098E-2
4.020000E-8	2.340575E-2
4.025000E-8	2.343144E-2
4.030000E-8	2.336806E-2
4.035000E-8	2.320362E-2
4.040000E-8	2.294154E-2
4.045000E-8	2.258867E-2
4.050000E-8	2.213988E-2
4.055000E-8	2.161058E-2
4.060000E-8	2.101276E-2
4.065000E-8	2.035499E-2
4.070000E-8	1.966124E-2
4.075000E-8	1.894351E-2
4.080000E-8	1.821037E-2
4.085000E-8	1.747380E-2
