Study Name	V_single_crystal
Sample Name	2019-08-18
Run Name	6.0403e-7C45degSpot03
Operator	Angus Wylie
Date	8/18/2019
Time	17:33
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	17:34:45
	
Time	Amplitude
2.210000E-8	-3.956743E-2
2.215000E-8	-4.073224E-2
2.220000E-8	-4.188163E-2
2.225000E-8	-4.300532E-2
2.230000E-8	-4.407078E-2
2.235000E-8	-4.504716E-2
2.240000E-8	-4.591049E-2
2.245000E-8	-4.664534E-2
2.250000E-8	-4.723631E-2
2.255000E-8	-4.763200E-2
2.260000E-8	-4.781871E-2
2.265000E-8	-4.783756E-2
2.270000E-8	-4.768682E-2
2.275000E-8	-4.731853E-2
2.280000E-8	-4.675840E-2
2.285000E-8	-4.603553E-2
2.290000E-8	-4.514480E-2
2.295000E-8	-4.409305E-2
2.300000E-8	-4.291282E-2
2.305000E-8	-4.162983E-2
2.310000E-8	-4.025433E-2
2.315000E-8	-3.880174E-2
2.320000E-8	-3.730805E-2
2.325000E-8	-3.578867E-2
2.330000E-8	-3.426071E-2
2.335000E-8	-3.278244E-2
2.340000E-8	-3.135898E-2
2.345000E-8	-2.998519E-2
2.350000E-8	-2.871761E-2
2.355000E-8	-2.758192E-2
2.360000E-8	-2.656100E-2
2.365000E-8	-2.568226E-2
2.370000E-8	-2.497652E-2
2.375000E-8	-2.440783E-2
2.380000E-8	-2.397274E-2
2.385000E-8	-2.370038E-2
2.390000E-8	-2.359589E-2
2.395000E-8	-2.362158E-2
2.400000E-8	-2.378602E-2
2.405000E-8	-2.412005E-2
2.410000E-8	-2.461681E-2
2.415000E-8	-2.525060E-2
2.420000E-8	-2.603513E-2
2.425000E-8	-2.696869E-2
2.430000E-8	-2.801359E-2
2.435000E-8	-2.914413E-2
2.440000E-8	-3.036375E-2
2.445000E-8	-3.165360E-2
2.450000E-8	-3.299142E-2
2.455000E-8	-3.436520E-2
2.460000E-8	-3.574070E-2
2.465000E-8	-3.710764E-2
2.470000E-8	-3.843860E-2
2.475000E-8	-3.969248E-2
2.480000E-8	-4.085215E-2
2.485000E-8	-4.191246E-2
2.490000E-8	-4.287685E-2
2.495000E-8	-4.372476E-2
2.500000E-8	-4.440480E-2
2.505000E-8	-4.491355E-2
2.510000E-8	-4.526471E-2
2.515000E-8	-4.543943E-2
2.520000E-8	-4.541031E-2
2.525000E-8	-4.520475E-2
2.530000E-8	-4.483475E-2
2.535000E-8	-4.428661E-2
2.540000E-8	-4.355347E-2
2.545000E-8	-4.266273E-2
2.550000E-8	-4.162469E-2
2.555000E-8	-4.043590E-2
2.560000E-8	-3.913920E-2
2.565000E-8	-3.779110E-2
2.570000E-8	-3.639676E-2
2.575000E-8	-3.494932E-2
2.580000E-8	-3.350359E-2
2.585000E-8	-3.209555E-2
2.590000E-8	-3.072005E-2
2.595000E-8	-2.939594E-2
2.600000E-8	-2.817289E-2
2.605000E-8	-2.705433E-2
2.610000E-8	-2.602828E-2
2.615000E-8	-2.512384E-2
2.620000E-8	-2.434616E-2
2.625000E-8	-2.369353E-2
2.630000E-8	-2.319334E-2
2.635000E-8	-2.284390E-2
2.640000E-8	-2.262978E-2
2.645000E-8	-2.256469E-2
2.650000E-8	-2.266576E-2
2.655000E-8	-2.291756E-2
2.660000E-8	-2.331154E-2
2.665000E-8	-2.386311E-2
2.670000E-8	-2.455685E-2
2.675000E-8	-2.537907E-2
2.680000E-8	-2.633489E-2
2.685000E-8	-2.741234E-2
2.690000E-8	-2.858571E-2
2.695000E-8	-2.983103E-2
2.700000E-8	-3.112773E-2
2.705000E-8	-3.243300E-2
2.710000E-8	-3.373655E-2
2.715000E-8	-3.502469E-2
2.720000E-8	-3.626487E-2
2.725000E-8	-3.743310E-2
2.730000E-8	-3.852767E-2
2.735000E-8	-3.953489E-2
2.740000E-8	-4.042562E-2
2.745000E-8	-4.119645E-2
2.750000E-8	-4.184737E-2
2.755000E-8	-4.235954E-2
2.760000E-8	-4.271584E-2
2.765000E-8	-4.290597E-2
2.770000E-8	-4.293338E-2
2.775000E-8	-4.279292E-2
2.780000E-8	-4.247260E-2
2.785000E-8	-4.201181E-2
2.790000E-8	-4.142427E-2
2.795000E-8	-4.069798E-2
2.800000E-8	-3.984151E-2
2.805000E-8	-3.888568E-2
2.810000E-8	-3.784592E-2
2.815000E-8	-3.673079E-2
2.820000E-8	-3.554885E-2
2.825000E-8	-3.430868E-2
2.830000E-8	-3.301197E-2
2.835000E-8	-3.165874E-2
2.840000E-8	-3.025755E-2
2.845000E-8	-2.885464E-2
2.850000E-8	-2.747401E-2
2.855000E-8	-2.612591E-2
2.860000E-8	-2.484977E-2
2.865000E-8	-2.368325E-2
2.870000E-8	-2.264349E-2
2.875000E-8	-2.177160E-2
2.880000E-8	-2.112581E-2
2.885000E-8	-2.070614E-2
2.890000E-8	-2.049545E-2
2.895000E-8	-2.049373E-2
2.900000E-8	-2.070100E-2
2.905000E-8	-2.109669E-2
2.910000E-8	-2.164484E-2
2.915000E-8	-2.231460E-2
2.920000E-8	-2.309228E-2
2.925000E-8	-2.395903E-2
2.930000E-8	-2.490115E-2
2.935000E-8	-2.590666E-2
2.940000E-8	-2.698410E-2
2.945000E-8	-2.813178E-2
2.950000E-8	-2.933941E-2
2.955000E-8	-3.058644E-2
2.960000E-8	-3.186087E-2
2.965000E-8	-3.318156E-2
2.970000E-8	-3.451937E-2
2.975000E-8	-3.581607E-2
2.980000E-8	-3.705454E-2
2.985000E-8	-3.820564E-2
2.990000E-8	-3.922656E-2
2.995000E-8	-4.008988E-2
3.000000E-8	-4.078877E-2
3.005000E-8	-4.131122E-2
3.010000E-8	-4.166922E-2
3.015000E-8	-4.187135E-2
3.020000E-8	-4.190732E-2
3.025000E-8	-4.178570E-2
3.030000E-8	-4.152534E-2
3.035000E-8	-4.111594E-2
3.040000E-8	-4.055752E-2
3.045000E-8	-3.984836E-2
3.050000E-8	-3.898846E-2
3.055000E-8	-3.798295E-2
3.060000E-8	-3.685926E-2
3.065000E-8	-3.563107E-2
3.070000E-8	-3.430696E-2
3.075000E-8	-3.289378E-2
3.080000E-8	-3.143263E-2
3.085000E-8	-2.998176E-2
3.090000E-8	-2.856344E-2
3.095000E-8	-2.719308E-2
