Study Name	Tungsten_Calibration
Sample Name	2021-12-13
Run Name	spot0
Operator	Ben/Eleni
Date	12/13/2021
Time	14:15
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	14:16:06
	
Time	Amplitude
1.238000E-7	-6.115233E-4
1.238500E-7	-5.943938E-4
1.239000E-7	-5.824031E-4
1.239500E-7	-5.447182E-4
1.240000E-7	-5.361535E-4
1.240500E-7	-4.881909E-4
1.241000E-7	-4.744873E-4
1.241500E-7	-4.145340E-4
1.242000E-7	-3.477290E-4
1.242500E-7	-2.843498E-4
1.243000E-7	-1.987023E-4
1.243500E-7	-1.661563E-4
1.244000E-7	-1.712951E-4
1.244500E-7	-1.644433E-4
1.245000E-7	-1.969894E-4
1.245500E-7	-2.449520E-4
1.246000E-7	-3.134700E-4
1.246500E-7	-3.717103E-4
1.247000E-7	-4.453671E-4
1.247500E-7	-4.676355E-4
1.248000E-7	-4.796261E-4
1.248500E-7	-4.881909E-4
1.249000E-7	-4.676355E-4
1.249500E-7	-4.436542E-4
1.250000E-7	-3.956916E-4
1.250500E-7	-3.408772E-4
1.251000E-7	-2.381002E-4
1.251500E-7	-2.124059E-4
1.252000E-7	-1.987023E-4
1.252500E-7	-1.404620E-4
1.253000E-7	-1.027771E-4
1.253500E-7	-9.078646E-5
1.254000E-7	-7.879581E-5
1.254500E-7	-7.879581E-5
1.255000E-7	-9.763826E-5
1.255500E-7	-1.370361E-4
1.256000E-7	-1.661563E-4
1.256500E-7	-1.952764E-4
1.257000E-7	-2.261095E-4
1.257500E-7	-2.689333E-4
1.258000E-7	-2.809239E-4
1.258500E-7	-2.535167E-4
1.259000E-7	-2.569426E-4
1.259500E-7	-2.637944E-4
1.260000E-7	-3.014793E-4
1.260500E-7	-3.100441E-4
1.261000E-7	-3.220347E-4
1.261500E-7	-3.288865E-4
1.262000E-7	-3.580067E-4
1.262500E-7	-4.025434E-4
1.263000E-7	-4.333765E-4
1.263500E-7	-5.053204E-4
1.264000E-7	-5.155981E-4
1.264500E-7	-5.755513E-4
1.265000E-7	-6.063844E-4
1.265500E-7	-6.132362E-4
1.266000E-7	-5.772643E-4
1.266500E-7	-5.447182E-4
1.267000E-7	-4.744873E-4
1.267500E-7	-4.128211E-4
1.268000E-7	-3.460160E-4
1.268500E-7	-2.792110E-4
1.269000E-7	-1.815728E-4
1.269500E-7	-9.078646E-5
1.270000E-7	-5.652746E-5
1.270500E-7	-1.541666E-5
1.271000E-7	-6.851912E-6
1.271500E-7	-3.597206E-5
1.272000E-7	-8.222171E-5
1.272500E-7	-1.593045E-4
1.273000E-7	-2.706462E-4
1.273500E-7	-4.402283E-4
1.274000E-7	-6.166621E-4
1.274500E-7	-7.691147E-4
1.275000E-7	-9.130025E-4
1.275500E-7	-9.832334E-4
1.276000E-7	-1.020918E-3
1.276500E-7	-1.010641E-3
1.277000E-7	-9.592521E-4
1.277500E-7	-9.027248E-4
1.278000E-7	-7.639758E-4
1.278500E-7	-6.286528E-4
1.279000E-7	-4.265247E-4
1.279500E-7	-2.363872E-4
1.280000E-7	-6.680516E-5
1.280500E-7	6.680494E-5
1.281000E-7	1.438877E-4
1.281500E-7	1.987021E-4
1.282000E-7	1.678690E-4
1.282500E-7	1.267582E-4
1.283000E-7	8.222149E-5
1.283500E-7	-1.118678E-10
1.284000E-7	-5.995336E-5
1.284500E-7	-1.336102E-4
1.285000E-7	-1.952764E-4
1.285500E-7	-3.100441E-4
1.286000E-7	-3.888398E-4
1.286500E-7	-4.830520E-4
1.287000E-7	-5.464312E-4
1.287500E-7	-5.943938E-4
1.288000E-7	-6.320787E-4
1.288500E-7	-6.800413E-4
1.289000E-7	-7.280039E-4
1.289500E-7	-7.776794E-4
1.290000E-7	-8.136514E-4
1.290500E-7	-8.461974E-4
1.291000E-7	-8.736046E-4
1.291500E-7	-8.736046E-4
1.292000E-7	-8.393456E-4
1.292500E-7	-7.811053E-4
1.293000E-7	-6.954578E-4
1.293500E-7	-6.303657E-4
1.294000E-7	-5.806902E-4
1.294500E-7	-5.001815E-4
1.295000E-7	-4.402283E-4
1.295500E-7	-3.974045E-4
1.296000E-7	-3.665714E-4
1.296500E-7	-3.237477E-4
1.297000E-7	-2.912016E-4
1.297500E-7	-2.603685E-4
1.298000E-7	-2.774980E-4
1.298500E-7	-2.449520E-4
1.299000E-7	-2.243966E-4
1.299500E-7	-2.278225E-4
1.300000E-7	-2.346743E-4
1.300500E-7	-2.381002E-4
1.301000E-7	-2.261095E-4
1.301500E-7	-2.997664E-4
1.302000E-7	-3.597196E-4
1.302500E-7	-4.385153E-4
1.303000E-7	-5.310146E-4
1.303500E-7	-6.457823E-4
1.304000E-7	-7.125873E-4
1.304500E-7	-7.554111E-4
1.305000E-7	-7.930960E-4
1.305500E-7	-7.622629E-4
1.306000E-7	-7.228650E-4
1.306500E-7	-7.091614E-4
1.307000E-7	-6.218010E-4
1.307500E-7	-5.070333E-4
1.308000E-7	-4.196729E-4
1.308500E-7	-3.597196E-4
1.309000E-7	-3.066182E-4
1.309500E-7	-3.460160E-4
1.310000E-7	-4.333765E-4
1.310500E-7	-5.087463E-4
1.311000E-7	-6.132362E-4
1.311500E-7	-7.297168E-4
1.312000E-7	-8.239291E-4
1.312500E-7	-9.438356E-4
1.313000E-7	-1.014067E-3
1.313500E-7	-1.031196E-3
1.314000E-7	-9.986500E-4
1.314500E-7	-9.421226E-4
1.315000E-7	-8.393456E-4
1.315500E-7	-6.749024E-4
1.316000E-7	-4.933297E-4
1.316500E-7	-3.014793E-4
1.317000E-7	-1.678692E-4
1.317500E-7	-8.050876E-5
1.318000E-7	-1.370371E-5
1.318500E-7	3.083299E-5
1.319000E-7	-1.118678E-10
1.319500E-7	-8.222171E-5
1.320000E-7	-2.141189E-4
1.320500E-7	-3.408772E-4
1.321000E-7	-5.258758E-4
1.321500E-7	-6.646247E-4
1.322000E-7	-8.033737E-4
1.322500E-7	-8.667528E-4
1.323000E-7	-9.130025E-4
1.323500E-7	-8.787435E-4
1.324000E-7	-8.290679E-4
1.324500E-7	-7.485593E-4
1.325000E-7	-6.646247E-4
1.325500E-7	-5.875420E-4
1.326000E-7	-5.138851E-4
1.326500E-7	-4.470801E-4
1.327000E-7	-3.854139E-4
1.327500E-7	-3.511549E-4
1.328000E-7	-3.357383E-4
1.328500E-7	-3.665714E-4
1.329000E-7	-3.991175E-4
1.329500E-7	-3.768491E-4
1.330000E-7	-3.237477E-4
1.330500E-7	-2.192577E-4
1.331000E-7	-7.194401E-5
1.331500E-7	1.558783E-4
1.332000E-7	3.717100E-4
1.332500E-7	5.824029E-4
1.333000E-7	7.297166E-4
1.333500E-7	8.513361E-4
1.334000E-7	9.352706E-4
1.334500E-7	9.780944E-4
1.335000E-7	9.506872E-4
1.335500E-7	8.307807E-4
1.336000E-7	6.937447E-4
1.336500E-7	5.207367E-4
1.337000E-7	3.460158E-4
1.337500E-7	1.524524E-4
1.338000E-7	-2.569436E-5
1.338500E-7	-1.490268E-4
1.339000E-7	-2.346743E-4
1.339500E-7	-2.929146E-4
1.340000E-7	-3.186088E-4
1.340500E-7	-3.460160E-4
1.341000E-7	-3.562937E-4
1.341500E-7	-3.888398E-4
1.342000E-7	-4.350894E-4
1.342500E-7	-4.744873E-4
1.343000E-7	-5.173110E-4
1.343500E-7	-5.738384E-4
1.344000E-7	-6.509211E-4
1.344500E-7	-7.040226E-4
1.345000E-7	-7.862442E-4
1.345500E-7	-8.359197E-4
1.346000E-7	-8.496233E-4
1.346500E-7	-8.753176E-4
1.347000E-7	-8.599010E-4
1.347500E-7	-8.273550E-4
1.348000E-7	-7.656888E-4
1.348500E-7	-6.988837E-4
1.349000E-7	-6.183751E-4
1.349500E-7	-5.601348E-4
1.350000E-7	-5.344405E-4
1.350500E-7	-4.624966E-4
1.351000E-7	-4.230988E-4
1.351500E-7	-3.974045E-4
1.352000E-7	-3.443031E-4
1.352500E-7	-2.466649E-4
1.353000E-7	-2.278225E-4
1.353500E-7	-2.141189E-4
1.354000E-7	-2.449520E-4
1.354500E-7	-2.672203E-4
1.355000E-7	-3.049052E-4
1.355500E-7	-3.956916E-4
1.356000E-7	-4.676355E-4
1.356500E-7	-5.584218E-4
1.357000E-7	-6.337916E-4
1.357500E-7	-7.365686E-4
1.358000E-7	-8.050866E-4
1.358500E-7	-8.187902E-4
1.359000E-7	-7.828183E-4
1.359500E-7	-7.194391E-4
1.360000E-7	-6.320787E-4
1.360500E-7	-4.864779E-4
1.361000E-7	-3.031923E-4
1.361500E-7	-1.233325E-4
1.362000E-7	6.851789E-5
1.362500E-7	2.295352E-4
1.363000E-7	2.946273E-4
1.363500E-7	3.168956E-4
1.364000E-7	2.946273E-4
1.364500E-7	2.689330E-4
1.365000E-7	2.072668E-4
1.365500E-7	1.216193E-4
1.366000E-7	2.055529E-5
1.366500E-7	-9.421236E-5
1.367000E-7	-2.124059E-4
1.367500E-7	-3.203218E-4
1.368000E-7	-4.213858E-4
1.368500E-7	-4.762002E-4
1.369000E-7	-4.847650E-4
1.369500E-7	-4.522189E-4
1.370000E-7	-4.042563E-4
1.370500E-7	-3.083311E-4
1.371000E-7	-2.363872E-4
1.371500E-7	-1.781469E-4
1.372000E-7	-1.438879E-4
1.372500E-7	-1.027771E-4
1.373000E-7	-1.079160E-4
1.373500E-7	-1.404620E-4
1.374000E-7	-1.781469E-4
1.374500E-7	-2.620815E-4
1.375000E-7	-3.271736E-4
1.375500E-7	-4.059693E-4
1.376000E-7	-4.847650E-4
1.376500E-7	-5.155981E-4
1.377000E-7	-5.293017E-4
1.377500E-7	-5.190240E-4
1.378000E-7	-4.693484E-4
1.378500E-7	-3.665714E-4
1.379000E-7	-2.655074E-4
1.379500E-7	-1.918505E-4
1.380000E-7	-1.336102E-4
1.380500E-7	-9.935121E-5
1.381000E-7	-9.592531E-5
1.381500E-7	-1.387491E-4
1.382000E-7	-2.141189E-4
1.382500E-7	-3.151829E-4
1.383000E-7	-4.539319E-4
1.383500E-7	-6.166621E-4
1.384000E-7	-7.622629E-4
1.384500E-7	-8.513363E-4
1.385000E-7	-8.924471E-4
1.385500E-7	-9.215672E-4
1.386000E-7	-8.992989E-4
1.386500E-7	-8.393456E-4
1.387000E-7	-7.656888E-4
1.387500E-7	-7.005967E-4
1.388000E-7	-6.355046E-4
1.388500E-7	-5.789772E-4
1.389000E-7	-5.395794E-4
1.389500E-7	-4.933297E-4
1.390000E-7	-4.607837E-4
1.390500E-7	-4.419412E-4
1.391000E-7	-3.974045E-4
1.391500E-7	-4.213858E-4
1.392000E-7	-4.299506E-4
1.392500E-7	-4.333765E-4
1.393000E-7	-4.847650E-4
1.393500E-7	-5.224499E-4
1.394000E-7	-5.669866E-4
1.394500E-7	-6.320787E-4
1.395000E-7	-6.886060E-4
1.395500E-7	-7.793924E-4
1.396000E-7	-8.667528E-4
1.396500E-7	-9.249931E-4
1.397000E-7	-9.472615E-4
1.397500E-7	-9.386967E-4
1.398000E-7	-8.718917E-4
1.398500E-7	-7.862442E-4
1.399000E-7	-6.903190E-4
1.399500E-7	-5.549959E-4
1.400000E-7	-4.299506E-4
1.400500E-7	-2.826369E-4
1.401000E-7	-1.678692E-4
1.401500E-7	-3.768501E-5
1.402000E-7	2.055529E-5
1.402500E-7	-5.138962E-6
1.403000E-7	-6.509221E-5
1.403500E-7	-1.456009E-4
1.404000E-7	-2.620815E-4
1.404500E-7	-3.665714E-4
1.405000E-7	-4.556448E-4
1.405500E-7	-5.635607E-4
1.406000E-7	-5.943938E-4
1.406500E-7	-6.372175E-4
1.407000E-7	-6.783283E-4
1.407500E-7	-6.937449E-4
1.408000E-7	-7.108744E-4
1.408500E-7	-7.023096E-4
1.409000E-7	-6.663377E-4
1.409500E-7	-6.286528E-4
1.410000E-7	-5.858290E-4
1.410500E-7	-5.121722E-4
1.411000E-7	-4.248117E-4
1.411500E-7	-2.826369E-4
1.412000E-7	-1.490268E-4
1.412500E-7	-1.118678E-10
1.413000E-7	1.336100E-4
1.413500E-7	2.706460E-4
1.414000E-7	3.391640E-4
1.414500E-7	3.717100E-4
1.415000E-7	3.939784E-4
1.415500E-7	3.305992E-4
1.416000E-7	2.860625E-4
1.416500E-7	1.678690E-4
1.417000E-7	4.967544E-5
1.417500E-7	-7.194401E-5
1.418000E-7	-1.918505E-4
1.418500E-7	-2.894887E-4
1.419000E-7	-4.213858E-4
1.419500E-7	-4.864779E-4
1.420000E-7	-5.430053E-4
1.420500E-7	-5.789772E-4
1.421000E-7	-6.183751E-4
1.421500E-7	-6.594859E-4
1.422000E-7	-6.766154E-4
1.422500E-7	-7.160132E-4
1.423000E-7	-7.656888E-4
1.423500E-7	-8.050866E-4
1.424000E-7	-8.479104E-4
1.424500E-7	-8.513363E-4
1.425000E-7	-8.205032E-4
1.425500E-7	-7.879571E-4
1.426000E-7	-7.468463E-4
1.426500E-7	-6.389305E-4
1.427000E-7	-5.241628E-4
1.427500E-7	-4.333765E-4
1.428000E-7	-3.511549E-4
1.428500E-7	-2.723592E-4
1.429000E-7	-2.106930E-4
1.429500E-7	-1.695822E-4
1.430000E-7	-1.267584E-4
1.430500E-7	-8.393466E-5
1.431000E-7	-9.078646E-5
1.431500E-7	-1.250455E-4
1.432000E-7	-1.233325E-4
1.432500E-7	-1.062030E-4
1.433000E-7	-8.050876E-5
1.433500E-7	-6.680516E-5
1.434000E-7	5.138738E-6
1.434500E-7	9.935099E-5
1.435000E-7	1.524524E-4
1.435500E-7	1.644431E-4
1.436000E-7	1.849985E-4
1.436500E-7	1.867114E-4
1.437000E-7	1.216193E-4
1.437500E-7	5.310134E-5
1.438000E-7	-4.624976E-5
1.438500E-7	-1.199066E-4
1.439000E-7	-2.346743E-4
1.439500E-7	-3.408772E-4
1.440000E-7	-4.556448E-4
1.440500E-7	-5.173110E-4
1.441000E-7	-5.549959E-4
1.441500E-7	-5.584218E-4
1.442000E-7	-5.704125E-4
1.442500E-7	-5.567089E-4
1.443000E-7	-5.275887E-4
1.443500E-7	-5.258758E-4
1.444000E-7	-4.950427E-4
1.444500E-7	-4.659225E-4
1.445000E-7	-4.607837E-4
1.445500E-7	-4.727743E-4
1.446000E-7	-4.316635E-4
1.446500E-7	-4.076822E-4
1.447000E-7	-3.717103E-4
1.447500E-7	-2.997664E-4
1.448000E-7	-1.884246E-4
1.448500E-7	-9.078646E-5
1.449000E-7	-8.564862E-6
1.449500E-7	6.166609E-5
1.450000E-7	9.421214E-5
1.450500E-7	1.216193E-4
1.451000E-7	1.473136E-4
1.451500E-7	1.130546E-4
1.452000E-7	8.222149E-5
1.452500E-7	6.166609E-5
1.453000E-7	-1.713062E-6
1.453500E-7	-8.564761E-5
1.454000E-7	-1.199066E-4
1.454500E-7	-1.798599E-4
1.455000E-7	-2.192577E-4
1.455500E-7	-2.329613E-4
1.456000E-7	-1.832858E-4
1.456500E-7	-1.079160E-4
1.457000E-7	-6.851912E-6
1.457500E-7	6.851789E-5
1.458000E-7	1.935632E-4
1.458500E-7	3.031920E-4
1.459000E-7	3.665712E-4
1.459500E-7	3.939784E-4
1.460000E-7	4.230986E-4
1.460500E-7	3.751359E-4
1.461000E-7	2.826366E-4
1.461500E-7	1.798596E-4
1.462000E-7	3.254594E-5
1.462500E-7	-1.661563E-4
1.463000E-7	-3.391642E-4
1.463500E-7	-5.395794E-4
1.464000E-7	-7.005967E-4
1.464500E-7	-7.793924E-4
1.465000E-7	-7.845312E-4
1.465500E-7	-7.759665E-4
1.466000E-7	-7.040226E-4
1.466500E-7	-5.532830E-4
1.467000E-7	-3.991175E-4
1.467500E-7	-1.730081E-4
1.468000E-7	4.624954E-5
1.468500E-7	2.620812E-4
1.469000E-7	4.470799E-4
1.469500E-7	5.686993E-4
1.470000E-7	6.646245E-4
1.470500E-7	7.108742E-4
1.471000E-7	7.228648E-4
1.471500E-7	6.766152E-4
1.472000E-7	6.149490E-4
1.472500E-7	5.532828E-4
1.473000E-7	4.762000E-4
1.473500E-7	3.905525E-4
1.474000E-7	3.203215E-4
1.474500E-7	2.243963E-4
1.475000E-7	1.318970E-4
1.475500E-7	5.481429E-5
1.476000E-7	-4.282386E-5
1.476500E-7	-8.736056E-5
1.477000E-7	-1.438879E-4
1.477500E-7	-1.867117E-4
1.478000E-7	-2.124059E-4
1.478500E-7	-2.209707E-4
1.479000E-7	-2.483779E-4
1.479500E-7	-2.432390E-4
1.480000E-7	-1.815728E-4
1.480500E-7	-8.736056E-5
1.481000E-7	2.912004E-5
1.481500E-7	1.593042E-4
1.482000E-7	2.809237E-4
1.482500E-7	3.854136E-4
1.483000E-7	5.036072E-4
1.483500E-7	5.704123E-4
1.484000E-7	5.961065E-4
1.484500E-7	6.389303E-4
1.485000E-7	6.526339E-4
1.485500E-7	5.961065E-4
1.486000E-7	5.275885E-4
1.486500E-7	4.368022E-4
1.487000E-7	3.237474E-4
1.487500E-7	1.678690E-4
1.488000E-7	4.282364E-5
1.488500E-7	-5.652746E-5
1.489000E-7	-1.867117E-4
1.489500E-7	-2.843498E-4
1.490000E-7	-2.877757E-4
1.490500E-7	-2.603685E-4
1.491000E-7	-2.312484E-4
1.491500E-7	-1.712951E-4
1.492000E-7	-9.249941E-5
1.492500E-7	-1.541666E-5
1.493000E-7	5.824019E-5
1.493500E-7	1.147675E-4
1.494000E-7	1.815726E-4
1.494500E-7	2.415258E-4
1.495000E-7	3.168956E-4
1.495500E-7	3.288863E-4
1.496000E-7	3.631453E-4
1.496500E-7	3.665712E-4
1.497000E-7	3.408769E-4
1.497500E-7	2.946273E-4
1.498000E-7	2.535165E-4
1.498500E-7	1.867114E-4
1.499000E-7	1.147675E-4
1.499500E-7	6.680494E-5
1.500000E-7	3.425788E-6
1.500500E-7	-4.282386E-5
1.501000E-7	-8.222171E-5
1.501500E-7	-1.181937E-4
1.502000E-7	-1.404620E-4
1.502500E-7	-1.267584E-4
1.503000E-7	-1.353232E-4
1.503500E-7	-1.507397E-4
1.504000E-7	-1.353232E-4
1.504500E-7	-1.593045E-4
1.505000E-7	-1.747210E-4
1.505500E-7	-1.901376E-4
1.506000E-7	-2.483779E-4
1.506500E-7	-3.049052E-4
1.507000E-7	-3.802750E-4
1.507500E-7	-4.436542E-4
1.508000E-7	-4.762002E-4
1.508500E-7	-4.779132E-4
1.509000E-7	-4.282376E-4
1.509500E-7	-3.665714E-4
1.510000E-7	-2.894887E-4
1.510500E-7	-1.575915E-4
1.511000E-7	4.967544E-5
1.511500E-7	2.500906E-4
1.512000E-7	4.659223E-4
1.512500E-7	7.228648E-4
1.513000E-7	9.609649E-4
1.513500E-7	1.180222E-3
1.514000E-7	1.298416E-3
1.514500E-7	1.378925E-3
1.515000E-7	1.426887E-3
1.515500E-7	1.423461E-3
1.516000E-7	1.353230E-3
1.516500E-7	1.272722E-3
1.517000E-7	1.113417E-3
1.517500E-7	9.164282E-4
1.518000E-7	7.262907E-4
1.518500E-7	5.635605E-4
1.519000E-7	4.230986E-4
1.519500E-7	2.689330E-4
1.520000E-7	1.969891E-4
1.520500E-7	1.884244E-4
1.521000E-7	2.072668E-4
1.521500E-7	2.243963E-4
1.522000E-7	2.689330E-4
1.522500E-7	3.425899E-4
1.523000E-7	3.991173E-4
1.523500E-7	4.385151E-4
1.524000E-7	4.590705E-4
1.524500E-7	4.556446E-4
1.525000E-7	3.802748E-4
1.525500E-7	2.757848E-4
1.526000E-7	1.404618E-4
1.526500E-7	4.111069E-5
1.527000E-7	-5.481451E-5
1.527500E-7	-1.610174E-4
1.528000E-7	-2.363872E-4
1.528500E-7	-3.014793E-4
1.529000E-7	-3.220347E-4
1.529500E-7	-3.066182E-4
1.530000E-7	-2.843498E-4
1.530500E-7	-1.952764E-4
1.531000E-7	-7.194401E-5
1.531500E-7	4.453659E-5
1.532000E-7	2.141186E-4
1.532500E-7	3.545805E-4
1.533000E-7	4.607835E-4
1.533500E-7	5.327274E-4
1.534000E-7	5.567087E-4
1.534500E-7	5.789770E-4
1.535000E-7	5.515698E-4
1.535500E-7	5.121720E-4
1.536000E-7	4.710612E-4
1.536500E-7	4.487928E-4
1.537000E-7	4.162468E-4
1.537500E-7	3.580064E-4
1.538000E-7	3.391640E-4
1.538500E-7	3.186086E-4
1.539000E-7	3.083309E-4
1.539500E-7	3.117568E-4
1.540000E-7	3.254604E-4
1.540500E-7	3.768489E-4
1.541000E-7	4.162468E-4
1.541500E-7	4.676353E-4
1.542000E-7	4.864777E-4
1.542500E-7	4.796259E-4
1.543000E-7	4.539317E-4
1.543500E-7	4.128209E-4
1.544000E-7	3.545805E-4
1.544500E-7	2.860625E-4
1.545000E-7	2.209704E-4
1.545500E-7	1.815726E-4
1.546000E-7	1.147675E-4
1.546500E-7	8.907329E-5
1.547000E-7	5.310134E-5
1.547500E-7	4.796249E-5
1.548000E-7	7.365674E-5
1.548500E-7	8.564739E-5
1.549000E-7	1.181934E-4
1.549500E-7	1.730078E-4
1.550000E-7	2.466647E-4
1.550500E-7	3.288863E-4
1.551000E-7	3.682841E-4
1.551500E-7	3.922655E-4
1.552000E-7	4.385151E-4
1.552500E-7	4.796259E-4
1.553000E-7	5.001813E-4
1.553500E-7	5.293015E-4
1.554000E-7	5.772641E-4
1.554500E-7	6.166619E-4
1.555000E-7	6.029583E-4
1.555500E-7	5.824029E-4
1.556000E-7	5.652734E-4
1.556500E-7	5.018943E-4
1.557000E-7	4.299504E-4
1.557500E-7	3.905525E-4
1.558000E-7	3.066179E-4
1.558500E-7	2.586553E-4
1.559000E-7	2.329611E-4
1.559500E-7	1.730078E-4
1.560000E-7	1.370359E-4
1.560500E-7	1.318970E-4
1.561000E-7	1.593042E-4
1.561500E-7	2.004150E-4
1.562000E-7	3.254604E-4
1.562500E-7	4.984684E-4
1.563000E-7	6.440691E-4
1.563500E-7	7.776792E-4
1.564000E-7	9.061505E-4
1.564500E-7	1.003789E-3
1.565000E-7	1.121982E-3
1.565500E-7	1.166519E-3
1.566000E-7	1.188787E-3
1.566500E-7	1.192213E-3
1.567000E-7	1.185361E-3
1.567500E-7	1.115130E-3
1.568000E-7	1.000363E-3
1.568500E-7	8.958728E-4
1.569000E-7	7.793922E-4
1.569500E-7	6.115231E-4
1.570000E-7	4.642094E-4
1.570500E-7	3.511546E-4
1.571000E-7	2.106927E-4
1.571500E-7	6.509199E-5
1.572000E-7	-2.226846E-5
1.572500E-7	-7.708286E-5
1.573000E-7	-1.079160E-4
1.573500E-7	-1.096289E-4
1.574000E-7	-9.935121E-5
1.574500E-7	-3.768501E-5
1.575000E-7	4.624954E-5
1.575500E-7	1.370359E-4
1.576000E-7	2.158316E-4
1.576500E-7	3.425899E-4
1.577000E-7	4.573576E-4
1.577500E-7	5.515698E-4
1.578000E-7	6.200878E-4
1.578500E-7	6.971706E-4
1.579000E-7	7.725404E-4
1.579500E-7	8.205030E-4
1.580000E-7	8.256418E-4
1.580500E-7	7.725404E-4
1.581000E-7	6.783281E-4
1.581500E-7	5.378662E-4
1.582000E-7	3.408769E-4
1.582500E-7	1.558783E-4
1.583000E-7	-1.027781E-5
1.583500E-7	-1.610174E-4
1.584000E-7	-2.209707E-4
1.584500E-7	-2.774980E-4
1.585000E-7	-3.014793E-4
1.585500E-7	-3.117570E-4
1.586000E-7	-2.535167E-4
1.586500E-7	-1.781469E-4
1.587000E-7	-6.680516E-5
1.587500E-7	1.370349E-5
1.588000E-7	9.078624E-5
1.588500E-7	1.336100E-4
1.589000E-7	1.507395E-4
1.589500E-7	1.524524E-4
1.590000E-7	9.078624E-5
1.590500E-7	4.282364E-5
1.591000E-7	-2.569436E-5
1.591500E-7	-6.337926E-5
1.592000E-7	-7.708286E-5
1.592500E-7	-7.023106E-5
1.593000E-7	-5.481451E-5
1.593500E-7	6.851688E-6
1.594000E-7	1.130546E-4
1.594500E-7	2.226834E-4
1.595000E-7	3.734230E-4
1.595500E-7	4.762000E-4
1.596000E-7	6.372173E-4
1.596500E-7	8.033735E-4
1.597000E-7	9.078634E-4
1.597500E-7	9.027246E-4
1.598000E-7	9.215670E-4
1.598500E-7	9.061505E-4
1.599000E-7	8.307807E-4
1.599500E-7	6.920317E-4
1.600000E-7	5.498569E-4
1.600500E-7	4.213856E-4
1.601000E-7	2.518035E-4
1.601500E-7	1.267582E-4
1.602000E-7	3.939774E-5
1.602500E-7	3.083299E-5
1.603000E-7	4.282364E-5
1.603500E-7	6.680494E-5
1.604000E-7	1.113416E-4
1.604500E-7	1.507395E-4
1.605000E-7	2.021280E-4
1.605500E-7	2.124057E-4
1.606000E-7	2.706460E-4
1.606500E-7	3.237474E-4
1.607000E-7	3.562935E-4
1.607500E-7	3.511546E-4
1.608000E-7	3.837007E-4
1.608500E-7	4.145338E-4
1.609000E-7	4.282374E-4
1.609500E-7	4.779130E-4
1.610000E-7	5.395792E-4
1.610500E-7	5.961065E-4
1.611000E-7	5.995324E-4
1.611500E-7	5.584216E-4
1.612000E-7	4.368022E-4
1.612500E-7	3.151827E-4
1.613000E-7	1.730078E-4
1.613500E-7	8.736034E-5
1.614000E-7	5.138738E-6
1.614500E-7	-5.824041E-5
1.615000E-7	-1.301843E-4
1.615500E-7	-2.158318E-4
1.616000E-7	-2.774980E-4
1.616500E-7	-3.066182E-4
1.617000E-7	-3.117570E-4
1.617500E-7	-3.288865E-4
1.618000E-7	-2.946275E-4
1.618500E-7	-2.055541E-4
1.619000E-7	-1.216196E-4
1.619500E-7	-2.569436E-5
1.620000E-7	1.164805E-4
1.620500E-7	2.312481E-4
1.621000E-7	3.237474E-4
1.621500E-7	4.008302E-4
1.622000E-7	4.950425E-4
1.622500E-7	5.789770E-4
1.623000E-7	6.269396E-4
1.623500E-7	6.749022E-4
1.624000E-7	7.057353E-4
1.624500E-7	7.074483E-4
1.625000E-7	6.851799E-4
1.625500E-7	6.509209E-4
1.626000E-7	6.046713E-4
1.626500E-7	5.481439E-4
1.627000E-7	5.036072E-4
1.627500E-7	4.642094E-4
1.628000E-7	4.727741E-4
1.628500E-7	4.556446E-4
1.629000E-7	5.001813E-4
1.629500E-7	5.361533E-4
1.630000E-7	5.686993E-4
1.630500E-7	6.046713E-4
1.631000E-7	6.423562E-4
1.631500E-7	6.920317E-4
1.632000E-7	7.245778E-4
1.632500E-7	7.793922E-4
1.633000E-7	7.862440E-4
1.633500E-7	8.016605E-4
1.634000E-7	7.656886E-4
1.634500E-7	7.211519E-4
1.635000E-7	6.543468E-4
1.635500E-7	6.115231E-4
1.636000E-7	5.361533E-4
1.636500E-7	4.950425E-4
1.637000E-7	4.436540E-4
1.637500E-7	4.230986E-4
1.638000E-7	4.299504E-4
1.638500E-7	4.487928E-4
1.639000E-7	4.881907E-4
1.639500E-7	4.864777E-4
1.640000E-7	4.693482E-4
1.640500E-7	4.316633E-4
1.641000E-7	3.614323E-4
1.641500E-7	2.637942E-4
1.642000E-7	2.106927E-4
1.642500E-7	1.764337E-4
1.643000E-7	1.062028E-4
1.643500E-7	7.023084E-5
1.644000E-7	5.824019E-5
1.644500E-7	1.164805E-4
1.645000E-7	1.901373E-4
1.645500E-7	2.740719E-4
1.646000E-7	4.213856E-4
1.646500E-7	5.549957E-4
1.647000E-7	6.320785E-4
1.647500E-7	7.194389E-4
1.648000E-7	7.896699E-4
1.648500E-7	8.085123E-4
1.649000E-7	8.239289E-4
1.649500E-7	8.359195E-4
1.650000E-7	8.924469E-4
1.650500E-7	9.369836E-4
1.651000E-7	9.575390E-4
1.651500E-7	1.017492E-3
1.652000E-7	1.113417E-3
1.652500E-7	1.149389E-3
1.653000E-7	1.212769E-3
1.653500E-7	1.267583E-3
1.654000E-7	1.303555E-3
1.654500E-7	1.339527E-3
1.655000E-7	1.366934E-3
